"Subject" "Activity" "tBodyAcc.mean...X" "tBodyAcc.mean...Y" "tBodyAcc.mean...Z" "tBodyAcc.std...X" "tBodyAcc.std...Y" "tBodyAcc.std...Z" "tGravityAcc.mean...X" "tGravityAcc.mean...Y" "tGravityAcc.mean...Z" "tGravityAcc.std...X" "tGravityAcc.std...Y" "tGravityAcc.std...Z" "tBodyAccJerk.mean...X" "tBodyAccJerk.mean...Y" "tBodyAccJerk.mean...Z" "tBodyAccJerk.std...X" "tBodyAccJerk.std...Y" "tBodyAccJerk.std...Z" "tBodyGyro.mean...X" "tBodyGyro.mean...Y" "tBodyGyro.mean...Z" "tBodyGyro.std...X" "tBodyGyro.std...Y" "tBodyGyro.std...Z" "tBodyGyroJerk.mean...X" "tBodyGyroJerk.mean...Y" "tBodyGyroJerk.mean...Z" "tBodyGyroJerk.std...X" "tBodyGyroJerk.std...Y" "tBodyGyroJerk.std...Z" "tBodyAccMag.mean.." "tBodyAccMag.std.." "tGravityAccMag.mean.." "tGravityAccMag.std.." "tBodyAccJerkMag.mean.." "tBodyAccJerkMag.std.." "tBodyGyroMag.mean.." "tBodyGyroMag.std.." "tBodyGyroJerkMag.mean.." "tBodyGyroJerkMag.std.." "fBodyAcc.mean...X" "fBodyAcc.mean...Y" "fBodyAcc.mean...Z" "fBodyAcc.std...X" "fBodyAcc.std...Y" "fBodyAcc.std...Z" "fBodyAccJerk.mean...X" "fBodyAccJerk.mean...Y" "fBodyAccJerk.mean...Z" "fBodyAccJerk.std...X" "fBodyAccJerk.std...Y" "fBodyAccJerk.std...Z" "fBodyGyro.mean...X" "fBodyGyro.mean...Y" "fBodyGyro.mean...Z" "fBodyGyro.std...X" "fBodyGyro.std...Y" "fBodyGyro.std...Z" "fBodyAccMag.mean.." "fBodyAccMag.std.." "fBodyBodyAccJerkMag.mean.." "fBodyBodyAccJerkMag.std.." "fBodyBodyGyroMag.mean.." "fBodyBodyGyroMag.std.." "fBodyBodyGyroJerkMag.mean.." "fBodyBodyGyroJerkMag.std.."
8 "WALKING" 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631 0.27468631
8 "WALKING_UPSTAIRS" 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781 0.258880152048781
8 "WALKING_DOWNSTAIRS" 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526 0.283484089210526
8 "SITTING" 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783 0.267491472934783
8 "STANDING" 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111 0.279620986111111
8 "LAYING" 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407 0.261254282907407
9 "WALKING" 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385 0.278502842115385
9 "WALKING_UPSTAIRS" 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286 0.262436475714286
9 "WALKING_DOWNSTAIRS" 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445 0.295923445
9 "SITTING" 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354 0.24832674354
9 "STANDING" 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333 0.282310057333333
9 "LAYING" 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368 0.2591955368
10 "WALKING" 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774 0.278574076603774
10 "WALKING_UPSTAIRS" 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255 0.267121853404255
10 "WALKING_DOWNSTAIRS" 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789 0.290401594315789
10 "SITTING" 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481 0.270612056481481
10 "STANDING" 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818 0.276650300681818
10 "LAYING" 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931 0.280230574137931
11 "WALKING" 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356 0.271821892881356
11 "WALKING_UPSTAIRS" 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778 0.263775859277778
11 "WALKING_DOWNSTAIRS" 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522 0.291605631956522
11 "SITTING" 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491 0.276590197358491
11 "STANDING" 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957 0.277715562765957
11 "LAYING" 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193 0.280592970877193
